2000;Mio EUR (fiksni teèaj 2007);Skupaj dejavnosti;16177;8748;909;955;1421;5464;7428;331;1043;498;296;1875;505;2143;737
2003;Mio EUR (fiksni teèaj 2007);RSTU Druge dejavnosti;630;471;58;121;55;237;159;5;15;8;5;46;10;55;14
2003;Struktura po regijah (Slovenija = 100%);Skupaj dejavnosti;100.0;55.2;5.jun;5.avg;8.avg;35.0;44.8;1.sep;6.jun;2.sep;1.jun;11.apr;3.0;13.jan;4.feb
2003;Struktura po regijah (Slovenija = 100%);A Kmetijstvo, gozdarstvo in ribištvo;100.0;30.mar;3.jan;7.jan;7.0;13.jan;69.7;5.mar;12.apr;5.avg;1.jan;13.jul;4.jan;15.mar;12.0
2003;Struktura po regijah (Slovenija = 100%);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;100.0;43.0;3.mar;6.maj;11.mar;21.sep;57.0;2.mar;9.sep;4.apr;2.jun;15.sep;4.jun;13.0;4.feb
2003;Struktura po regijah (Slovenija = 100%);..od tega: C Predelovalne dejavnosti;100.0;44.8;3.feb;6.avg;12.apr;22.apr;55.2;2.jun;11.feb;2.maj;2.0;14.jul;4.jul;13.jan;4.maj
2003;Struktura po regijah (Slovenija = 100%);F Gradbeništvo;100.0;51.9;6.jul;7.jul;6.sep;30.jun;48.1;2.mar;6.jul;3.feb;1.mar;12.jul;2.feb;14.jul;4.sep
2003;Struktura po regijah (Slovenija = 100%);GHI Trgovina, gostinstvo, promet;100.0;62.5;9.jun;4.maj;9.sep;38.5;37.5;1.jun;4.feb;2.jan;1.0;10.maj;2.apr;11.avg;3.sep
2003;Struktura po regijah (Slovenija = 100%);J Informacijske in komunikacijske dejavnosti;100.0;79.7;4.mar;2.mar;4.0;69.1;20.mar;0.5;1.sep;0.4;0.9;4.jul;0.7;9.jan;2.0
2003;Struktura po regijah (Slovenija = 100%);K Finanène in zavarovalniške dejavnosti;100.0;67.2;6.jul;4.jun;5.avg;50.1;32.8;1.jan;2.avg;1.feb;1.feb;6.avg;1.maj;14.maj;3.jun
2003;Struktura po regijah (Slovenija = 100%);L Poslovanje z nepremièninami;100.0;48.1;5.apr;6.0;9.jul;27.0;51.9;2.maj;6.jun;3.mar;2.0;12.mar;3.apr;15.jul;6.0
2003;Struktura po regijah (Slovenija = 100%);MN Strokovne, znanstvene, tehniène in druge posl. dejavnosti;100.0;64.7;4.feb;3.mar;6.feb;51.0;35.3;1.jan;6.jun;2.0;1.apr;6.jun;1.maj;13.jul;2.maj
2003;Struktura po regijah (Slovenija = 100%);OPQ Uprava in obramba, obv. soc. varnost, izob., zdravstvo;100.0;58.8;5.jan;4.sep;7.apr;41.3;41.2;1.avg;5.maj;2.maj;1.mar;9.apr;2.jul;13.jul;4.mar
2003;Struktura po regijah (Slovenija = 100%);RSTU Druge dejavnosti;100.0;74.7;9.feb;19.feb;8.jul;37.6;25.mar;0.8;2.maj;1.feb;0.8;7.apr;1.jul;8.avg;2.jan
2003;Struktura po dejavnostih (%);Skupaj dejavnosti;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
2003;Struktura po dejavnostih (%);A Kmetijstvo, gozdarstvo in ribištvo;2.maj;1.mar;1.apr;3.0;1.sep;0.9;3.avg;6.avg;4.jun;4.avg;1.jun;3.0;3.apr;2.sep;7.0
2003;Struktura po dejavnostih (%);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;28.feb;22.0;16.jun;31.avg;36.1;17.jul;36.0;34.5;42.7;42.3;45.2;39.4;43.8;28.jan;28.jan
2003;Struktura po dejavnostih (%);..od tega: C Predelovalne dejavnosti;24.apr;19.avg;14.jan;28.avg;34.2;15.jun;30.jan;32.8;41.6;20.jul;30.0;31.4;38.6;24.apr;26.mar
2003;Struktura po dejavnostih (%);F Gradbeništvo;6.feb;5.sep;7.apr;8.mar;4.sep;5.maj;6.jul;7.apr;6.apr;6.sep;5.0;7.0;4.jul;7.0;7.feb
2003;Struktura po dejavnostih (%);GHI Trgovina, gostinstvo, promet;19.apr;21.sep;33.0;15.feb;21.jul;21.mar;16.feb;16.feb;12.mar;14.0;11.mar;17.sep;15.maj;17.apr;17.avg
2003;Struktura po dejavnostih (%);J Informacijske in komunikacijske dejavnosti;3.avg;5.maj;2.sep;1.maj;1.jul;7.maj;1.jul;0.9;1.jan;0.5;2.feb;1.jun;1.0;2.jun;1.avg
2003;Struktura po dejavnostih (%);K Finanène in zavarovalniške dejavnosti;4.maj;5.maj;5.apr;3.jun;3.0;6.maj;3.mar;2.jul;2.0;1.sep;3.mar;2.jul;2.mar;5.0;3.sep
2003;Struktura po dejavnostih (%);L Poslovanje z nepremièninami;7.jun;6.jun;7.mar;7.sep;8.mar;5.avg;8.avg;10.jan;7.jun;8.jun;9.mar;8.feb;8.jun;9.0;10.avg
2003;Struktura po dejavnostih (%);MN Strokovne, znanstvene, tehniène in druge posl. dejavnosti;8.apr;9.avg;6.mar;4.avg;5.avg;12.feb;6.jun;4.sep;8.apr;5.jun;7.apr;4.avg;4.jan;8.jul;5.0
2003;Struktura po dejavnostih (%);OPQ Uprava in obramba, obv. soc. varnost, izob., zdravstvo;16.jun;17.jun;15.0;14.feb;13.avg;19.jun;15.mar;15.apr;13.sep;14.feb;13.mar;13.jul;15.0;17.mar;17.0
2003;Struktura po dejavnostih (%);RSTU Druge dejavnosti;2.sep;3.sep;4.jul;9.jun;2.avg;3.jan;1.jun;1.feb;1.jan;1.feb;1.apr;1.avg;1.jun;1.sep;1.maj
2004;Mio EUR (fiksni teèaj 2007);Skupaj dejavnosti;23776;13149;1334;1346;2116;8352;10627;450;1568;693;382;2709;694;3136;995
2004;Mio EUR (fiksni teèaj 2007);A Kmetijstvo, gozdarstvo in ribištvo;630;187;20;44;43;79;442;31;76;38;8;88;26;98;77
2004;Mio EUR (fiksni teèaj 2007);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;6678;2842;219;425;754;1444;3836;156;675;293;169;1078;307;882;276
2004;Mio EUR (fiksni teèaj 2007);..od tega: C Predelovalne dejavnosti;5700;2526;183;377;706;1260;3173;148;659;137;111;854;269;742;254
2004;Mio EUR (fiksni teèaj 2007);F Gradbeništvo;1481;757;101;108;102;445;725;34;96;46;20;192;36;219;80
2004;Mio EUR (fiksni teèaj 2007);GHI Trgovina, gostinstvo, promet;4580;2886;449;199;450;1788;1694;73;195;99;45;471;98;536;177
2004;Mio EUR (fiksni teèaj 2007);J Informacijske in komunikacijske dejavnosti;915;742;37;20;35;649;174;3;15;3;7;40;6;82;16
2004;Mio EUR (fiksni teèaj 2007);K Finanène in zavarovalniške dejavnosti;1088;737;69;48;64;557;350;12;34;12;12;76;17;162;25
2004;Mio EUR (fiksni teèaj 2007);L Poslovanje z nepremièninami;1779;854;97;106;173;479;925;45;118;59;36;218;61;280;108
2004;Mio EUR (fiksni teèaj 2007);MN Strokovne, znanstvene, tehniène in druge posl. dejavnosti;2010;1306;81;65;153;1007;704;21;128;33;29;126;28;284;53
2004;Mio EUR (fiksni teèaj 2007);OPQ Uprava in obramba, obv. soc. varnost, izob., zdravstvo;3930;2322;193;189;287;1654;1608;68;213;99;50;374;105;530;168
2004;Mio EUR (fiksni teèaj 2007);RSTU Druge dejavnosti;684;515;68;141;56;250;169;6;17;9;5;46;10;62;14
2004;Struktura po regijah (Slovenija = 100%);Skupaj dejavnosti;100.0;55.3;5.jun;5.jul;8.sep;35.1;44.7;1.sep;6.jun;2.sep;1.jun;11.apr;2.sep;13.feb;4.feb
2004;Struktura po regijah (Slovenija = 100%);A Kmetijstvo, gozdarstvo in ribištvo;100.0;29.jul;3.mar;7.0;6.sep;12.jun;70.3;4.sep;12.jan;6.jan;1.mar;14.0;4.jan;15.jun;12.feb
2004;Struktura po regijah (Slovenija = 100%);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;100.0;42.6;3.mar;6.apr;11.mar;21.jun;57.4;2.mar;10.jan;4.apr;2.maj;16.jan;4.jun;13.feb;4.jan
2004;Struktura po regijah (Slovenija = 100%);..od tega: C Predelovalne dejavnosti;100.0;44.3;3.feb;6.jun;12.apr;22.jan;55.7;2.jun;11.jun;2.apr;1.sep;15.0;4.jul;13.0;4.maj
2004;Struktura po regijah (Slovenija = 100%);F Gradbeništvo;100.0;51.1;6.avg;7.mar;6.sep;30.0;48.9;2.mar;6.maj;3.jan;1.apr;13.0;2.apr;14.avg;5.apr
2004;Struktura po regijah (Slovenija = 100%);GHI Trgovina, gostinstvo, promet;100.0;63.0;9.avg;4.apr;9.avg;39.0;37.0;1.jun;4.mar;2.feb;1.0;10.mar;2.jan;11.jul;3.sep
2004;Struktura po regijah (Slovenija = 100%);J Informacijske in komunikacijske dejavnosti;100.0;81.0;4.jan;2.feb;3.avg;70.9;19.0;0.4;1.jul;0.3;0.7;4.apr;0.7;9.0;1.avg
2004;Struktura po regijah (Slovenija = 100%);K Finanène in zavarovalniške dejavnosti;100.0;67.8;6.mar;4.apr;5.sep;51.2;32.2;1.jan;3.jan;1.jan;1.jan;7.0;1.jun;14.sep;2.mar
2004;Struktura po regijah (Slovenija = 100%);L Poslovanje z nepremièninami;100.0;48.0;5.apr;6.0;9.jul;26.sep;52.0;2.jun;6.jun;3.mar;2.0;12.feb;3.apr;15.avg;6.jan
2004;Struktura po regijah (Slovenija = 100%);MN Strokovne, znanstvene, tehniène in druge posl. dejavnosti;100.0;65.0;4.0;3.mar;7.jun;50.1;35.0;1.jan;6.apr;1.jul;1.maj;6.mar;1.apr;14.jan;2.jun
2004;Struktura po regijah (Slovenija = 100%);OPQ Uprava in obramba, obv. soc. varnost, izob., zdravstvo;100.0;59.1;4.sep;4.avg;7.mar;42.1;40.9;1.jul;5.apr;2.maj;1.mar;9.maj;2.jul;13.maj;4.mar
2004;Struktura po regijah (Slovenija = 100%);RSTU Druge dejavnosti;100.0;75.3;9.sep;20.jun;8.feb;36.6;24.jul;0.8;2.maj;1.mar;0.7;6.jul;1.maj;9.jan;2.jan
2004;Struktura po dejavnostih (%);Skupaj dejavnosti;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
2004;Struktura po dejavnostih (%);A Kmetijstvo, gozdarstvo in ribištvo;2.jun;1.apr;1.maj;3.mar;2.0;0.9;4.feb;6.sep;4.sep;5.maj;2.jan;3.feb;3.jul;3.jan;7.jul
2004;Struktura po dejavnostih (%);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;28.jan;21.jun;16.apr;31.maj;35.6;17.mar;36.1;34.5;43.1;42.4;44.2;39.8;44.3;28.jan;27.jul
2004;Struktura po dejavnostih (%);..od tega: C Predelovalne dejavnosti;24.0;19.feb;13.jul;28.0;33.4;15.jan;29.sep;32.8;42.0;19.avg;29.0;31.maj;38.8;23.jul;25.jun
2004;Struktura po dejavnostih (%);F Gradbeništvo;6.feb;5.avg;7.jun;8.jan;4.avg;5.mar;6.avg;7.jun;6.jan;6.jul;5.mar;7.jan;5.feb;7.0;8.jan
2004;Struktura po dejavnostih (%);GHI Trgovina, gostinstvo, promet;19.mar;22.0;33.6;14.avg;21.mar;21.apr;15.sep;16.mar;12.apr;14.feb;11.avg;17.apr;14.jan;17.jan;17.avg
2004;Struktura po dejavnostih (%);J Informacijske in komunikacijske dejavnosti;3.sep;5.jun;2.avg;1.maj;1.jun;7.avg;1.jun;0.8;1.0;0.4;1.avg;1.maj;0.9;2.jun;1.jun
2004;Struktura po dejavnostih (%);K Finanène in zavarovalniške dejavnosti;4.jun;5.jun;5.feb;3.jun;3.0;6.jul;3.mar;2.jun;2.feb;1.avg;3.mar;2.avg;2.apr;5.feb;2.jun
2004;Struktura po dejavnostih (%);L Poslovanje z nepremièninami;7.maj;6.maj;7.mar;7.sep;8.feb;5.jul;8.jul;10.jan;7.maj;8.maj;9.mar;8.0;8.jul;8.sep;10.avg
2004;Struktura po dejavnostih (%);MN Strokovne, znanstvene, tehniène in druge posl. dejavnosti;8.maj;9.sep;6.0;4.sep;7.feb;12.jan;6.jun;4.jul;8.feb;4.avg;7.jul;4.jul;4.jan;9.jan;5.mar
2004;Struktura po dejavnostih (%);OPQ Uprava in obramba, obv. soc. varnost, izob., zdravstvo;16.maj;17.jul;14.apr;14.0;13.maj;19.avg;15.jan;15.feb;13.jun;14.mar;13.feb;13.avg;15.jan;16.sep;16.sep
2004;Struktura po dejavnostih (%);RSTU Druge dejavnosti;2.sep;3.sep;5.jan;10.maj;2.jun;3.0;1.jun;1.feb;1.jan;1.mar;1.mar;1.jul;1.maj;2.0;1.apr
2005;Mio EUR (fiksni teèaj 2007);Skupaj dejavnosti;25177;13951;1399;1420;2194;8938;11227;467;1636;747;400;2885;742;3317;1032
2005;Mio EUR (fiksni teèaj 2007);A Kmetijstvo, gozdarstvo in ribištvo;666;203;25;45;47;85;463;34;85;40;9;91;27;100;77
2005;Mio EUR (fiksni teèaj 2007);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;6814;2926;215;435;760;1516;3888;156;686;303;170;1097;325;877;274
2005;Mio EUR (fiksni teèaj 2007);..od tega: C Predelovalne dejavnosti;5788;2580;177;389;713;1301;3208;149;669;137;112;872;284;736;250
2005;Mio EUR (fiksni teèaj 2007);F Gradbeništvo;1672;857;113;118;110;517;815;35;103;60;22;230;42;232;92
2005;Mio EUR (fiksni teèaj 2007);GHI Trgovina, gostinstvo, promet;4967;3108;486;221;489;1912;1859;76;213;110;53;510;105;606;186
2005;Mio EUR (fiksni teèaj 2007);J Informacijske in komunikacijske dejavnosti;1012;824;31;23;37;733;187;4;17;3;6;45;7;88;17
2005;Mio EUR (fiksni teèaj 2007);K Finanène in zavarovalniške dejavnosti;1164;791;77;51;66;596;373;13;37;13;12;81;19;169;30
2005;Mio EUR (fiksni teèaj 2007);L Poslovanje z nepremièninami;1920;926;106;114;185;520;994;49;129;63;38;232;64;303;115
2005;Mio EUR (fiksni teèaj 2007);MN Strokovne, znanstvene, tehniène in druge posl. dejavnosti;2050;1291;78;68;135;1010;759;22;121;37;30;165;30;306;47
2005;Mio EUR (fiksni teèaj 2007);OPQ Uprava in obramba, obv. soc. varnost, izob., zdravstvo;4171;2464;204;201;304;1755;1707;73;227;108;53;387;111;570;179
2005;Mio EUR (fiksni teèaj 2007);RSTU Druge dejavnosti;742;562;65;145;59;293;180;5;18;10;5;48;12;66;15
2005;Struktura po regijah (Slovenija = 100%);Skupaj dejavnosti;100.0;55.4;5.jun;5.jun;8.jul;35.5;44.6;1.sep;6.maj;3.0;1.jun;11.maj;2.sep;13.feb;4.jan
2005;Struktura po regijah (Slovenija = 100%);A Kmetijstvo, gozdarstvo in ribištvo;100.0;30.maj;3.avg;6.avg;7.jan;12.avg;69.5;5.jan;12.jul;6.jan;1.apr;13.jun;4.0;15.0;11.jun
2005;Struktura po regijah (Slovenija = 100%);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;100.0;42.9;3.feb;6.apr;11.feb;22.mar;57.1;2.mar;10.jan;4.apr;2.maj;16.jan;4.avg;12.sep;4.0
2005;Struktura po regijah (Slovenija = 100%);..od tega: C Predelovalne dejavnosti;100.0;44.6;3.jan;6.jul;12.mar;22.maj;55.4;2.jun;11.jun;2.apr;1.sep;15.jan;4.sep;12.jul;4.mar
2005;Struktura po regijah (Slovenija = 100%);F Gradbeništvo;100.0;51.2;6.avg;7.0;6.jun;30.sep;48.8;2.jan;6.feb;3.jun;1.mar;13.jul;2.maj;13.sep;5.maj
2005;Struktura po regijah (Slovenija = 100%);GHI Trgovina, gostinstvo, promet;100.0;62.6;9.avg;4.apr;9.avg;38.5;37.4;1.maj;4.mar;2.feb;1.jan;10.mar;2.jan;12.feb;3.jul
2005;Struktura po regijah (Slovenija = 100%);J Informacijske in komunikacijske dejavnosti;100.0;81.5;3.jan;2.mar;3.jun;72.5;18.maj;0.4;1.jul;0.3;0.6;4.apr;0.7;8.jul;1.jul
2005;Struktura po regijah (Slovenija = 100%);K Finanène in zavarovalniške dejavnosti;100.0;67.9;6.jun;4.apr;5.jul;51.2;32.1;1.jan;3.feb;1.jan;1.0;7.0;1.jul;14.maj;2.jun
2005;Struktura po regijah (Slovenija = 100%);L Poslovanje z nepremièninami;100.0;48.2;5.maj;5.sep;9.jul;27.jan;51.8;2.maj;6.jul;3.mar;2.0;12.jan;3.mar;15.avg;6.0
2005;Struktura po regijah (Slovenija = 100%);MN Strokovne, znanstvene, tehniène in druge posl. dejavnosti;100.0;63.0;3.avg;3.mar;6.jun;49.3;37.0;1.jan;5.sep;1.avg;1.maj;8.jan;1.maj;14.sep;2.mar
2005;Struktura po regijah (Slovenija = 100%);OPQ Uprava in obramba, obv. soc. varnost, izob., zdravstvo;100.0;59.1;4.sep;4.avg;7.mar;42.1;40.9;1.jul;5.apr;2.jun;1.mar;9.mar;2.jul;13.jul;4.mar
2005;Struktura po regijah (Slovenija = 100%);RSTU Druge dejavnosti;100.0;75.7;8.jul;19.maj;7.sep;39.5;24.mar;0.7;2.apr;1.mar;0.7;6.maj;1.jun;9.0;2.jan
2005;Struktura po dejavnostih (%);Skupaj dejavnosti;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
2005;Struktura po dejavnostih (%);A Kmetijstvo, gozdarstvo in ribištvo;2.jun;1.maj;1.avg;3.feb;2.feb;1.0;4.jan;7.feb;5.feb;5.apr;2.mar;3.jan;3.jun;3.0;7.maj
2005;Struktura po dejavnostih (%);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;27.jan;21.0;15.mar;30.jun;34.7;17.0;34.6;33.5;41.9;40.5;42.6;38.0;43.8;26.apr;26.jun
2005;Struktura po dejavnostih (%);..od tega: C Predelovalne dejavnosti;23.0;18.maj;12.jul;27.apr;32.5;14.jun;28.jun;32.0;40.9;18.mar;27.sep;30.2;38.2;22.feb;24.mar
2005;Struktura po dejavnostih (%);F Gradbeništvo;6.jun;6.jan;8.jan;8.mar;5.0;5.avg;7.mar;7.apr;6.mar;8.0;5.jun;8.0;5.jun;7.0;8.sep
2005;Struktura po dejavnostih (%);GHI Trgovina, gostinstvo, promet;19.jul;22.mar;34.7;15.maj;22.mar;21.apr;16.jun;16.mar;13.0;14.jul;13.mar;17.jul;14.jan;18.mar;18.0
2005;Struktura po dejavnostih (%);J Informacijske in komunikacijske dejavnosti;4.0;5.sep;2.feb;1.jun;1.jul;8.feb;1.jul;0.9;1.0;0.4;1.jun;1.maj;0.9;2.jun;1.jul
2005;Struktura po dejavnostih (%);K Finanène in zavarovalniške dejavnosti;4.jun;5.jul;5.maj;3.jun;3.0;6.jul;3.mar;2.jul;2.mar;1.jul;3.0;2.avg;2.jun;5.jan;2.sep
2005;Struktura po dejavnostih (%);L Poslovanje z nepremièninami;7.jun;6.jun;7.jun;8.0;8.maj;5.avg;8.sep;10.maj;7.sep;8.maj;9.jun;8.0;8.jun;9.jan;11.feb
2005;Struktura po dejavnostih (%);MN Strokovne, znanstvene, tehniène in druge posl. dejavnosti;8.jan;9.mar;5.jun;4.avg;6.feb;11.mar;6.avg;4.jul;7.apr;5.0;7.maj;5.jul;4.jan;9.feb;4.jun
2005;Struktura po dejavnostih (%);OPQ Uprava in obramba, obv. soc. varnost, izob., zdravstvo;16.jun;17.jul;14.maj;14.jan;13.sep;19.jun;15.feb;15.maj;13.sep;14.apr;13.feb;13.apr;15.0;17.feb;17.mar
2005;Struktura po dejavnostih (%);RSTU Druge dejavnosti;2.sep;4.0;4.jun;10.feb;2.jul;3.mar;1.jun;1.jan;1.jan;1.mar;1.apr;1.jul;1.jun;2.0;1.maj
2006;Mio EUR (fiksni teèaj 2007);Skupaj dejavnosti;27225;15186;1534;1514;2338;9800;12039;500;1802;787;413;3070;778;3608;1083
2006;Mio EUR (fiksni teèaj 2007);A Kmetijstvo, gozdarstvo in ribištvo;627;195;21;45;48;82;432;35;75;36;8;84;27;94;72
2006;Mio EUR (fiksni teèaj 2007);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;7317;3146;229;460;797;1661;4171;165;786;325;181;1166;330;936;282
2006;Mio EUR (fiksni teèaj 2007);..od tega: C Predelovalne dejavnosti;6209;2767;189;407;742;1430;3441;157;768;142;121;925;284;788;256
2006;Mio EUR (fiksni teèaj 2007);F Gradbeništvo;1957;1006;141;142;132;591;951;40;120;63;25;275;44;279;105
2006;Mio EUR (fiksni teèaj 2007);GHI Trgovina, gostinstvo, promet;5437;3424;535;242;528;2120;2013;84;236;121;52;548;116;658;198
2006;Mio EUR (fiksni teèaj 2007);J Informacijske in komunikacijske dejavnosti;1100;900;34;24;39;804;200;4;18;4;7;47;8;95;18
2006;Mio EUR (fiksni teèaj 2007);K Finanène in zavarovalniške dejavnosti;1376;930;93;58;68;712;446;14;44;15;15;96;24;205;33
2006;Mio EUR (fiksni teèaj 2007);L Poslovanje z nepremièninami;2008;976;114;118;198;547;1031;51;133;66;40;239;67;316;120
2006;Mio EUR (fiksni teèaj 2007);MN Strokovne, znanstvene, tehniène in druge posl. dejavnosti;2269;1450;90;74;147;1139;820;23;132;35;26;164;33;354;53
2006;Mio EUR (fiksni teèaj 2007);OPQ Uprava in obramba, obv. soc. varnost, izob., zdravstvo;4371;2582;213;210;321;1837;1789;78;238;114;55;401;116;599;188
2006;Mio EUR (fiksni teèaj 2007);RSTU Druge dejavnosti;763;575;65;140;61;308;188;6;19;9;5;51;14;70;15
2006;Struktura po regijah (Slovenija = 100%);Skupaj dejavnosti;100.0;55.8;5.jun;5.jun;8.jun;36.0;44.2;1.avg;6.jun;2.sep;1.maj;11.mar;2.sep;13.mar;4.0
2006;Struktura po regijah (Slovenija = 100%);A Kmetijstvo, gozdarstvo in ribištvo;100.0;31.jan;3.apr;7.jan;7.jun;13.0;68.9;5.jun;12.0;5.jul;1.mar;13.apr;4.apr;15.jan;11.maj
2006;Struktura po regijah (Slovenija = 100%);BCDE Predelovalne dejavnosti, rudarstvo in druga industrija;100.0;43.0;3.jan;6.mar;10.sep;22.jul;57.0;2.mar;10.jul;4.apr;2.maj;15.sep;4.maj;12.avg;3.sep
2006;Struktura po regijah (Slovenija = 100%);..od tega: C Predelovalne dejavnosti;100.0;44.6;3.0;6.jun;11.sep;23.0;55.4;2.maj;12.apr;2.mar;1.sep;14.sep;4.jun;12.jul;4.jan
2006;Struktura po regijah (Slovenija = 100%);F Gradbeništvo;100.0;51.4;7.feb;7.mar;6.jul;30.2;48.6;2.jan;6.jan;3.feb;1.mar;14.jan;2.mar;14.feb;5.apr
2006;Struktura po regijah (Slovenija = 100%);GHI Trgovina, gostinstvo, promet;100.0;63.0;9.avg;4.apr;9.jul;39.0;37.0;1.maj;4.mar;2.feb;1.0;10.jan;2.jan;12.jan;3.jun
2006;Struktura po regijah (Slovenija = 100%);J Informacijske in komunikacijske dejavnosti;100.0;81.9;3.jan;2.feb;3.maj;73.1;18.jan;0.4;1.jul;0.3;0.6;4.feb;0.7;8.jul;1.jun
